-0.1,-0.14718,-0.14897,-0.14718,-0.14897
-0.09,-0.13246,-0.13408,-0.13246,-0.13408
-0.08,-0.11774,-0.11918,-0.11774,-0.11918
-0.07,-0.10303,-0.10428,-0.10303,-0.10428
-0.06,-0.088308,-0.089385,-0.088308,-0.089385
-0.05,-0.07359,-0.074487,-0.07359,-0.074487
-0.04,-0.058872,-0.05959,-0.058872,-0.05959
-0.03,-0.044154,-0.044692,-0.044154,-0.044692
-0.02,-0.029436,-0.029795,-0.029436,-0.029795
-0.01,-0.014718,-0.014897,-0.014718,-0.014897
0,0,0,0,0
0.01,0.014718,0.014897,0.014718,0.014897
0.02,0.029436,0.029795,0.029436,0.029795
0.03,0.044154,0.044692,0.044154,0.044692
0.04,0.058872,0.05959,0.058872,0.05959
0.05,0.07359,0.074487,0.07359,0.074487
0.06,0.088308,0.089385,0.088308,0.089385
0.07,0.10303,0.10428,0.10303,0.10428
0.08,0.11774,0.11918,0.11774,0.11918
0.09,0.13246,0.13408,0.13246,0.13408
0.1,0.14718,0.14897,0.14718,0.14897
