-0.1,0.0071672,0.0066881,0.006796,0.0062093
-0.09,0.0064154,0.0059913,0.0061164,0.0056062
-0.08,0.0056718,0.005301,0.0054368,0.0049987
-0.07,0.0049361,0.0046171,0.0047572,0.0043871
-0.06,0.0042083,0.0039393,0.0040776,0.0037715
-0.05,0.0034883,0.0032678,0.003398,0.003152
-0.04,0.0027759,0.0026024,0.0027184,0.0025287
-0.03,0.002071,0.0019429,0.0020388,0.0019017
-0.02,0.0013734,0.0012895,0.0013592,0.0012712
-0.01,0.00068314,0.00064183,0.0006796,0.00063727
0,0,0,0,0
0.01,-0.0006761,-0.00063611,-0.0006796,-0.00064051
0.02,-0.0013453,-0.0012666,-0.0013592,-0.0012842
0.03,-0.0020076,-0.0018915,-0.0020388,-0.0019309
0.04,-0.0026633,-0.0025108,-0.0027184,-0.0025805
0.05,-0.0033123,-0.0031248,-0.003398,-0.003233
0.06,-0.0039548,-0.0037333,-0.0040776,-0.0038884
0.07,-0.0045909,-0.0043365,-0.0047572,-0.0045464
0.08,-0.0052206,-0.0049345,-0.0054368,-0.0052071
0.09,-0.0058442,-0.0055273,-0.0061164,-0.0058704
0.1,-0.0064615,-0.006115,-0.006796,-0.0065361
