-0.1,0.02123,0.023736,0.019852,0.02454
-0.09,0.018975,0.021205,0.017867,0.021843
-0.08,0.016751,0.018712,0.015881,0.019205
-0.07,0.014557,0.016255,0.013896,0.016624
-0.06,0.012393,0.013832,0.011911,0.014098
-0.05,0.010259,0.011445,0.0099258,0.011624
-0.04,0.0081522,0.009091,0.0079407,0.0092025
-0.03,0.0060737,0.0067703,0.0059555,0.0068308
-0.02,0.0040225,0.004482,0.0039703,0.0045074
-0.01,0.0019981,0.0022255,0.0019852,0.0022309
0,0,0,0,0
0.01,-0.0019724,-0.002195,-0.0019852,-0.0021867
0.02,-0.0039195,-0.0043603,-0.0039703,-0.0043306
0.03,-0.0058419,-0.0064963,-0.0059555,-0.0064328
0.04,-0.0077401,-0.0086037,-0.0079407,-0.0084947
0.05,-0.0096144,-0.010683,-0.0099258,-0.010517
0.06,-0.011465,-0.012735,-0.011911,-0.012502
0.07,-0.013294,-0.01476,-0.013896,-0.014449
0.08,-0.015099,-0.016758,-0.015881,-0.01636
0.09,-0.016883,-0.018731,-0.017867,-0.018236
0.1,-0.018645,-0.020678,-0.019852,-0.020078
