-0.1,0.189,0.1914,0.17059,0.17324
-0.09,0.16829,0.17037,0.15353,0.15581
-0.08,0.14802,0.14979,0.13647,0.13841
-0.07,0.12817,0.12965,0.11941,0.12103
-0.06,0.10872,0.10994,0.10235,0.10367
-0.05,0.089676,0.090647,0.085295,0.086342
-0.04,0.071013,0.071757,0.068236,0.069031
-0.03,0.052724,0.053259,0.051177,0.051742
-0.02,0.034799,0.03514,0.034118,0.034475
-0.01,0.017228,0.017391,0.017059,0.017227
0,0,0,0,0
0.01,-0.016893,-0.017043,-0.017059,-0.017208
0.02,-0.033462,-0.033748,-0.034118,-0.034398
0.03,-0.049714,-0.050124,-0.051177,-0.051569
0.04,-0.065658,-0.066182,-0.068236,-0.068723
0.05,-0.081302,-0.081928,-0.085295,-0.08586
0.06,-0.096655,-0.097374,-0.10235,-0.10298
0.07,-0.11172,-0.11253,-0.11941,-0.12008
0.08,-0.12652,-0.12739,-0.13647,-0.13717
0.09,-0.14104,-0.14198,-0.15353,-0.15425
0.1,-0.1553,-0.1563,-0.17059,-0.17131
