-0.1,-0.19999,-0.19999,-0.19999,-0.19999
-0.09,-0.17999,-0.17999,-0.17999,-0.17999
-0.08,-0.15999,-0.15999,-0.15999,-0.15999
-0.07,-0.13999,-0.13999,-0.13999,-0.13999
-0.06,-0.11999,-0.11999,-0.11999,-0.11999
-0.05,-0.099994,-0.099994,-0.099994,-0.099994
-0.04,-0.079995,-0.079995,-0.079995,-0.079995
-0.03,-0.059996,-0.059996,-0.059996,-0.059996
-0.02,-0.039998,-0.039998,-0.039998,-0.039998
-0.01,-0.019999,-0.019999,-0.019999,-0.019999
0,0,0,0,0
0.01,0.019999,0.019999,0.019999,0.019999
0.02,0.039998,0.039998,0.039998,0.039998
0.03,0.059996,0.059996,0.059996,0.059996
0.04,0.079995,0.079995,0.079995,0.079995
0.05,0.099994,0.099994,0.099994,0.099994
0.06,0.11999,0.11999,0.11999,0.11999
0.07,0.13999,0.13999,0.13999,0.13999
0.08,0.15999,0.15999,0.15999,0.15999
0.09,0.17999,0.17999,0.17999,0.17999
0.1,0.19999,0.19999,0.19999,0.19999
