-0.1,0.026366,0.022919,0.024863,0.022134
-0.09,0.023586,0.020534,0.022377,0.019908
-0.08,0.02084,0.018171,0.01989,0.017685
-0.07,0.018127,0.015828,0.017404,0.015465
-0.06,0.015446,0.013507,0.014918,0.013248
-0.05,0.012796,0.011205,0.012431,0.011033
-0.04,0.010177,0.0089247,0.0099451,0.0088215
-0.03,0.0075885,0.0066643,0.0074588,0.0066124
-0.02,0.0050298,0.0044227,0.0049726,0.0044058
-0.01,0.0025005,0.0022018,0.0024863,0.0022017
0,0,0,0,0
0.01,-0.0024722,-0.0021827,-0.0024863,-0.0021994
0.02,-0.0049166,-0.0043451,-0.0049726,-0.0043966
0.03,-0.0073337,-0.0064901,-0.0074588,-0.0065915
0.04,-0.0097239,-0.0086165,-0.0099451,-0.0087844
0.05,-0.012088,-0.010726,-0.012431,-0.010975
0.06,-0.014425,-0.012814,-0.014918,-0.013164
0.07,-0.016738,-0.014886,-0.017404,-0.015351
0.08,-0.019025,-0.01694,-0.01989,-0.017536
0.09,-0.021287,-0.018975,-0.022377,-0.019719
0.1,-0.023526,-0.020995,-0.024863,-0.0219
