0,0,0,0,0,0,0
0.01,2.7143e-05,1.4585e-05,2.7143e-05,1.4585e-05,2.7143e-05,2.6831e-05
0.02,5.4287e-05,2.917e-05,5.4287e-05,2.917e-05,5.4287e-05,5.3662e-05
0.03,8.143e-05,4.3755e-05,8.143e-05,4.3755e-05,8.143e-05,8.0493e-05
0.04,0.00010857,5.834e-05,0.00010857,5.834e-05,0.00010857,0.00010732
0.05,0.00013572,7.2925e-05,0.00013572,7.2925e-05,0.00013572,0.00013416
0.06,0.00016286,8.751e-05,0.00016286,8.751e-05,0.00016286,0.00016099
0.07,0.00019,0.00010209,0.00019,0.00010209,0.00019,0.00018782
0.08,0.00021715,0.00011668,0.00021715,0.00011668,0.00021715,0.00021465
0.09,0.00024429,0.00013126,0.00024429,0.00013126,0.00024429,0.00024148
0.1,0.00027143,0.00014585,0.00027143,0.00014585,0.00027143,0.00026831
