-0.1,-0.039608,-0.042232,-0.039608,-0.042234
-0.09,-0.035648,-0.038009,-0.035648,-0.038011
-0.08,-0.031687,-0.033786,-0.031687,-0.033787
-0.07,-0.027726,-0.029563,-0.027726,-0.029564
-0.06,-0.023765,-0.025339,-0.023765,-0.02534
-0.05,-0.019804,-0.021116,-0.019804,-0.021117
-0.04,-0.015843,-0.016893,-0.015843,-0.016894
-0.03,-0.011883,-0.01267,-0.011883,-0.01267
-0.02,-0.0079217,-0.0084464,-0.0079217,-0.0084468
-0.01,-0.0039608,-0.0042232,-0.0039608,-0.0042234
0,0,0,0,0
0.01,0.0039608,0.0042232,0.0039608,0.0042234
0.02,0.0079217,0.0084464,0.0079217,0.0084468
0.03,0.011883,0.01267,0.011883,0.01267
0.04,0.015843,0.016893,0.015843,0.016894
0.05,0.019804,0.021116,0.019804,0.021117
0.06,0.023765,0.025339,0.023765,0.02534
0.07,0.027726,0.029563,0.027726,0.029564
0.08,0.031687,0.033786,0.031687,0.033787
0.09,0.035648,0.038009,0.035648,0.038011
0.1,0.039608,0.042232,0.039608,0.042234
