-0.1,-0.013101,-0.014559,-0.012263,-0.015007
-0.09,-0.011711,-0.013009,-0.011037,-0.013358
-0.08,-0.010339,-0.011476,-0.0098104,-0.011744
-0.07,-0.0089861,-0.0099738,-0.0085841,-0.010166
-0.06,-0.0076511,-0.0084896,-0.0073578,-0.0086208
-0.05,-0.0063338,-0.0070227,-0.0061315,-0.0071084
-0.04,-0.0050338,-0.0055765,-0.0049052,-0.0056275
-0.03,-0.0037507,-0.004154,-0.0036789,-0.0041771
-0.02,-0.0024843,-0.0027583,-0.0024526,-0.0027563
-0.01,-0.0012342,-0.0013689,-0.0012263,-0.0013642
0,0,0,0,0
0.01,0.0012185,0.0013471,0.0012263,0.0013372
0.02,0.0024217,0.002674,0.0024526,0.0026482
0.03,0.0036099,0.0039854,0.0036789,0.0039338
0.04,0.0047833,0.0052779,0.0049052,0.0051946
0.05,0.0059422,0.0065555,0.0061315,0.0064314
0.06,0.007087,0.0078136,0.0073578,0.0076449
0.07,0.0082178,0.0090589,0.0085841,0.0088357
0.08,0.009335,0.010289,0.0098104,0.010004
0.09,0.010439,0.011499,0.011037,0.011152
0.1,0.011529,0.012691,0.012263,0.012278
