-0.1,-0.17382,-0.17382,-0.17382,-0.17382
-0.09,-0.15644,-0.15644,-0.15644,-0.15644
-0.08,-0.13906,-0.13905,-0.13906,-0.13905
-0.07,-0.12168,-0.12167,-0.12168,-0.12167
-0.06,-0.10429,-0.10429,-0.10429,-0.10429
-0.05,-0.086911,-0.086908,-0.086911,-0.086908
-0.04,-0.069529,-0.069527,-0.069529,-0.069527
-0.03,-0.052147,-0.052145,-0.052147,-0.052145
-0.02,-0.034765,-0.034763,-0.034765,-0.034763
-0.01,-0.017382,-0.017382,-0.017382,-0.017382
0,0,0,0,0
0.01,0.017382,0.017382,0.017382,0.017382
0.02,0.034765,0.034763,0.034765,0.034763
0.03,0.052147,0.052145,0.052147,0.052145
0.04,0.069529,0.069527,0.069529,0.069527
0.05,0.086911,0.086908,0.086911,0.086908
0.06,0.10429,0.10429,0.10429,0.10429
0.07,0.12168,0.12167,0.12168,0.12167
0.08,0.13906,0.13905,0.13906,0.13905
0.09,0.15644,0.15644,0.15644,0.15644
0.1,0.17382,0.17382,0.17382,0.17382
