0,0,0,0,0,0,0,0
0.005,0.00041099,0.00035512,0.00040837,0.00035808,0.0003593,0.00040363,0.0007894
0.01,0.00082726,0.00071328,0.00081674,0.00071653,0.00071897,0.00080778,0.00158
0.015,0.0012489,0.0010751,0.0012251,0.0010754,0.001079,0.0012125,0.0023718
0.02,0.0016759,0.0014401,0.0016335,0.0014346,0.0014395,0.0016177,0.0031649
0.025,0.0021085,0.0018094,0.0020419,0.0017942,0.0018003,0.0020234,0.0039591
0.03,0.0025466,0.0021817,0.0024502,0.0021542,0.0021615,0.0024298,0.0047546
0.035,0.0029903,0.0025583,0.0028586,0.0025145,0.0025231,0.0028366,0.0055514
0.04,0.0034398,0.0029377,0.003267,0.0028753,0.0028851,0.003244,0.0063494
0.045,0.0038951,0.0033211,0.0036753,0.0032365,0.0032475,0.003652,0.0071487
0.05,0.0043563,0.0037077,0.0040837,0.0035981,0.0036103,0.0040605,0.0079493
0.055,0.0048235,0.0042025,0.0044921,0.00396,0.0039734,0.0044696,0.0087512
0.06,0.0052966,0.0045976,0.0049005,0.0043224,0.004337,0.0048793,0.0095544
0.065,0.005776,0.0049975,0.0053088,0.0046852,0.0047011,0.0052895,0.010359
0.07,0.0062615,0.0054006,0.0057172,0.0050484,0.0050655,0.0057003,0.011165
0.075,0.0067533,0.0058081,0.0061256,0.005412,0.0054303,0.0061117,0.011972
0.08,0.0072515,0.0062192,0.0065339,0.0057761,0.0057956,0.0065237,0.01278
0.085,0.0077562,0.0066341,0.0069423,0.0061405,0.0061612,0.0069363,0.01359
0.09,0.0082674,0.0070706,0.0073507,0.0065054,0.0065274,0.0073494,0.014401
0.095,0.0087853,0.0074939,0.0077591,0.0068707,0.0068939,0.0077632,0.015214
0.1,0.00931,0.007921,0.0081674,0.0072365,0.0072608,0.0081776,0.016028
