0,0,0,0,0,0,0,0
0.005,-0.00049487,5.4477e-05,-0.00049589,7.3439e-05,7.3439e-05,-0.00047698,6.1583e-05
0.01,-0.00098772,0.00014213,-0.00099178,0.00014622,0.00014622,-0.00095375,0.00012262
0.015,-0.0014786,0.00019141,-0.0014877,0.00021836,0.00021836,-0.0014303,0.00018311
0.02,-0.0019674,0.00025716,-0.0019836,0.00028986,0.00028986,-0.0019067,0.00024307
0.025,-0.0024543,0.00031722,-0.0024794,0.00036073,0.00036073,-0.0023829,0.0003025
0.03,-0.0029393,0.00039566,-0.0029753,0.00043098,0.00043098,-0.0028588,0.0003614
0.035,-0.0034223,0.00042953,-0.0034712,0.00050062,0.00050062,-0.0033346,0.0004198
0.04,-0.0039034,0.00049223,-0.0039671,0.00056965,0.00056965,-0.0038102,0.00047769
0.045,-0.0043826,0.00054514,-0.004463,0.00063808,0.00063808,-0.0042856,0.00053507
0.05,-0.0048599,0.00058599,-0.0049589,0.00070593,0.00070593,-0.0047608,0.00059197
0.055,-0.0053353,0.00064756,-0.0054548,0.00077319,0.00077319,-0.0052358,0.00064837
0.06,-0.005809,0.00067386,-0.0059507,0.00083988,0.00083988,-0.0057107,0.00070429
0.065,-0.0062807,0.00071339,-0.0064466,0.000906,0.000906,-0.0061853,0.00075974
0.07,-0.0067507,0.00075784,-0.0069425,0.00097156,0.00097156,-0.0066598,0.00081472
0.075,-0.0072189,0.00078925,-0.0074383,0.0010366,0.0010366,-0.0071341,0.00086923
0.08,-0.0076853,0.00083851,-0.0079342,0.001101,0.001101,-0.0076082,0.00092329
0.085,-0.00815,0.00085433,-0.0084301,0.001165,0.001165,-0.0080822,0.0009769
0.09,-0.0086129,0.0008831,-0.008926,0.0012284,0.0012284,-0.008556,0.0010301
0.095,-0.009074,0.00092243,-0.0094219,0.0012912,0.0012912,-0.0090296,0.0010828
0.1,-0.0095335,0.0009503,-0.0099178,0.0013536,0.0013536,-0.0095031,0.0011351
