0,0,0,0,0,0,0,0
0.005,-0.018068,-0.01789,-0.01815,-0.017971,-0.017971,-0.018144,-0.01815
0.01,-0.035972,-0.035619,-0.036301,-0.035941,-0.035941,-0.036287,-0.0363
0.015,-0.053715,-0.05319,-0.054451,-0.053912,-0.053912,-0.05443,-0.054449
0.02,-0.071299,-0.070606,-0.072601,-0.071882,-0.071882,-0.072573,-0.072599
0.025,-0.088727,-0.087867,-0.090752,-0.089853,-0.089853,-0.090715,-0.090749
0.03,-0.106,-0.10498,-0.1089,-0.10782,-0.10782,-0.10886,-0.1089
0.035,-0.12312,-0.12194,-0.12705,-0.12579,-0.12579,-0.127,-0.12705
0.04,-0.14009,-0.13875,-0.1452,-0.14376,-0.14376,-0.14514,-0.1452
0.045,-0.15691,-0.15541,-0.16335,-0.16173,-0.16173,-0.16328,-0.16335
0.05,-0.17358,-0.17194,-0.1815,-0.17971,-0.17971,-0.18142,-0.1815
0.055,-0.19011,-0.18832,-0.19965,-0.19768,-0.19768,-0.19956,-0.19965
0.06,-0.20649,-0.20455,-0.2178,-0.21565,-0.21565,-0.2177,-0.2178
0.065,-0.22274,-0.22066,-0.23595,-0.23362,-0.23362,-0.23584,-0.23595
0.07,-0.23884,-0.23662,-0.25411,-0.25159,-0.25159,-0.25397,-0.2541
0.075,-0.25481,-0.25245,-0.27226,-0.26956,-0.26956,-0.27211,-0.27225
0.08,-0.27064,-0.26814,-0.29041,-0.28753,-0.28753,-0.29025,-0.2904
0.085,-0.28634,-0.28371,-0.30856,-0.3055,-0.3055,-0.30839,-0.30855
0.09,-0.30191,-0.29914,-0.32671,-0.32347,-0.32347,-0.32652,-0.3267
0.095,-0.31734,-0.31445,-0.34486,-0.34144,-0.34144,-0.34466,-0.34485
0.1,-0.33265,-0.32963,-0.36301,-0.35941,-0.35941,-0.36279,-0.363
