0,0,0,0,0,0,0,0
0.005,-0.0003444,-0.000493,-0.00034478,-0.00035459,-0.00035459,-0.0003421,-0.00065793
0.01,-0.00068805,-0.00097464,-0.00068956,-0.00070741,-0.00070741,-0.00068238,-0.0013126
0.015,-0.0010309,-0.0014546,-0.0010343,-0.0010585,-0.0010585,-0.0010208,-0.001964
0.02,-0.0013731,-0.0019392,-0.0013791,-0.0014078,-0.0014078,-0.0013575,-0.0026122
0.025,-0.0017145,-0.0019525,-0.0017239,-0.0017554,-0.0017554,-0.0016924,-0.0032572
0.03,-0.0020552,-0.0024348,-0.0020687,-0.0021013,-0.0021013,-0.0020255,-0.003899
0.035,-0.0023951,-0.0026818,-0.0024135,-0.0024455,-0.0024455,-0.0023568,-0.0045376
0.04,-0.0027342,-0.0031586,-0.0027582,-0.002788,-0.002788,-0.0026864,-0.0051732
0.045,-0.0030727,-0.0036327,-0.003103,-0.0031289,-0.0031289,-0.0030143,-0.0058056
0.05,-0.0034104,-0.0035974,-0.0034478,-0.003468,-0.003468,-0.0033405,-0.0064349
0.055,-0.0037474,-0.0040688,-0.0037926,-0.0038056,-0.0038056,-0.0036649,-0.0070612
0.06,-0.0040836,-0.0045386,-0.0041374,-0.0041414,-0.0041414,-0.0039876,-0.0076844
0.065,-0.0044191,-0.0050093,-0.0044821,-0.0044757,-0.0044757,-0.0043087,-0.0083046
0.07,-0.0047539,-0.0047824,-0.0048269,-0.0048083,-0.0048083,-0.0046281,-0.0089218
0.075,-0.005088,-0.0052541,-0.0051717,-0.0051394,-0.0051394,-0.0049458,-0.0095361
0.08,-0.0054213,-0.0057202,-0.0055165,-0.0054688,-0.0054688,-0.0052619,-0.010147
0.085,-0.005754,-0.0061769,-0.0058613,-0.0057967,-0.0057967,-0.0055764,-0.010756
0.09,-0.0060859,-0.0062879,-0.006206,-0.006123,-0.006123,-0.0058892,-0.011361
0.095,-0.0064171,-0.0067436,-0.0065508,-0.0064477,-0.0064477,-0.0062004,-0.011964
0.1,-0.0067476,-0.0070275,-0.0068956,-0.0067709,-0.0067709,-0.00651,-0.012563
