0,0,0,0,0,0,0,0
0.005,-0.00025613,-0.00020272,-0.00025745,-0.000208,-0.000208,-0.00025339,-0.00063727
0.01,-0.00050966,-0.00040399,-0.00051489,-0.00041562,-0.00041562,-0.00050627,-0.0012734
0.015,-0.00076062,-0.00060436,-0.00077234,-0.00062288,-0.00062288,-0.00075863,-0.0019083
0.02,-0.001009,-0.000803,-0.0010298,-0.00082977,-0.00082977,-0.0010105,-0.002542
0.025,-0.0012549,-0.0010004,-0.0012872,-0.0010363,-0.0010363,-0.0012618,-0.0031746
0.03,-0.0014983,-0.001227,-0.0015447,-0.0012425,-0.0012425,-0.0015126,-0.003806
0.035,-0.0017393,-0.0014214,-0.0018021,-0.0014483,-0.0014483,-0.001763,-0.0044363
0.04,-0.0019778,-0.0016145,-0.0020596,-0.0016537,-0.0016537,-0.0020128,-0.0050654
0.045,-0.0022139,-0.0018064,-0.002317,-0.0018588,-0.0018588,-0.0022621,-0.0056935
0.05,-0.0024477,-0.0019972,-0.0025745,-0.0020636,-0.0020636,-0.002511,-0.0063204
0.055,-0.0026791,-0.0021863,-0.0028319,-0.002268,-0.002268,-0.0027594,-0.0069462
0.06,-0.0029081,-0.0023743,-0.0030893,-0.0024721,-0.0024721,-0.0030072,-0.0075708
0.065,-0.0031349,-0.0025609,-0.0033468,-0.0026758,-0.0026758,-0.0032546,-0.0081944
0.07,-0.0033594,-0.0027465,-0.0036042,-0.0028792,-0.0028792,-0.0035016,-0.0088169
0.075,-0.0035817,-0.0029307,-0.0038617,-0.0030822,-0.0030822,-0.003748,-0.0094384
0.08,-0.0038018,-0.0031137,-0.0041191,-0.0032849,-0.0032849,-0.003994,-0.010059
0.085,-0.0040196,-0.0032955,-0.0043766,-0.0034873,-0.0034873,-0.0042395,-0.010678
0.09,-0.0042353,-0.0034757,-0.004634,-0.0036894,-0.0036894,-0.0044846,-0.011296
0.095,-0.0044489,-0.0036554,-0.0048915,-0.0038911,-0.0038911,-0.0047292,-0.011913
0.1,-0.0046603,-0.0038335,-0.0051489,-0.0040925,-0.0040925,-0.0049733,-0.01253
