0,0,0,0,0,0,0,0
0.005,0.0021764,0.0020132,0.0021688,0.0020893,0.0021009,0.0021453,0.0029304
0.01,0.0043682,0.0040467,0.0043376,0.0041804,0.0042035,0.0042924,0.0058642
0.015,0.0065755,0.0060925,0.0065063,0.0062733,0.0063079,0.0064412,0.0088013
0.02,0.0087984,0.0081473,0.0086751,0.008368,0.0084142,0.0085917,0.011742
0.025,0.011037,0.010214,0.010844,0.010465,0.010522,0.010744,0.014686
0.03,0.013291,0.012303,0.013013,0.012563,0.012632,0.012898,0.017633
0.035,0.015562,0.014388,0.015181,0.014663,0.014744,0.015054,0.020584
0.04,0.017848,0.016491,0.01735,0.016765,0.016858,0.017212,0.023538
0.045,0.020151,0.019111,0.019519,0.018869,0.018973,0.019371,0.026496
0.05,0.02247,0.021242,0.021688,0.020975,0.021091,0.021532,0.029457
0.055,0.024806,0.023383,0.023857,0.023083,0.02321,0.023695,0.032422
0.06,0.027158,0.0258,0.026025,0.025193,0.025331,0.02586,0.03539
0.065,0.029527,0.027969,0.028194,0.027305,0.027455,0.028027,0.038362
0.07,0.031913,0.030155,0.030363,0.029418,0.02958,0.030196,0.041338
0.075,0.034315,0.032345,0.032532,0.031534,0.031707,0.032367,0.044317
0.08,0.036735,0.035149,0.0347,0.033652,0.033836,0.034539,0.0473
0.085,0.039172,0.037366,0.036869,0.035771,0.035968,0.036714,0.050287
0.09,0.041627,0.039607,0.039038,0.037893,0.038101,0.03889,0.053277
0.095,0.044099,0.04186,0.041207,0.040017,0.040236,0.041069,0.056272
0.1,0.046588,0.04411,0.043376,0.042142,0.042373,0.043249,0.05927
