0,0,0,0,0,0,0,0
0.005,0.036471,0.036107,0.036305,0.035944,0.036125,0.036292,0.036304
0.01,0.073279,0.072544,0.07261,0.071888,0.07225,0.072585,0.072609
0.015,0.11043,0.10931,0.10891,0.10783,0.10838,0.10888,0.10891
0.02,0.14792,0.14642,0.14522,0.14378,0.1445,0.14517,0.14522
0.025,0.18577,0.18388,0.18152,0.17972,0.18063,0.18147,0.18152
0.03,0.22397,0.22168,0.21783,0.21566,0.21675,0.21777,0.21783
0.035,0.26253,0.25983,0.25413,0.25161,0.25288,0.25407,0.25413
0.04,0.30146,0.29835,0.29044,0.28755,0.289,0.29036,0.29043
0.045,0.34075,0.33722,0.32674,0.32349,0.32513,0.32666,0.32674
0.05,0.38043,0.37647,0.36305,0.35944,0.36125,0.36297,0.36304
0.055,0.42049,0.41608,0.39935,0.39538,0.39738,0.39927,0.39935
0.06,0.46093,0.45608,0.43566,0.43133,0.4335,0.43557,0.43565
0.065,0.50177,0.49646,0.47196,0.46727,0.46963,0.47187,0.47196
0.07,0.543,0.53724,0.50827,0.50321,0.50575,0.50818,0.50826
0.075,0.58465,0.57841,0.54457,0.53916,0.54188,0.54449,0.54456
0.08,0.6267,0.61998,0.58088,0.5751,0.578,0.58079,0.58087
0.085,0.66917,0.66196,0.61718,0.61105,0.61413,0.6171,0.61717
0.09,0.71206,0.70435,0.65349,0.64699,0.65025,0.65341,0.65348
0.095,0.75539,0.74716,0.68979,0.68293,0.68638,0.68972,0.68978
0.1,0.79915,0.7904,0.7261,0.71888,0.7225,0.72603,0.72609
