0,0,0,0,0,0,0,0
0.005,0.004484,0.0044812,0.0044802,0.0044806,0.0044817,0.0044786,0.004371
0.01,0.0089757,0.0089695,0.0089604,0.0089612,0.0089634,0.0089571,0.008742
0.015,0.013475,0.013477,0.013441,0.013442,0.013445,0.013436,0.013113
0.02,0.017982,0.017976,0.017921,0.017922,0.017927,0.017914,0.017484
0.025,0.022497,0.022491,0.022401,0.022403,0.022408,0.022393,0.021855
0.03,0.027019,0.027013,0.026881,0.026883,0.02689,0.026871,0.026226
0.035,0.031549,0.031546,0.031362,0.031364,0.031371,0.03135,0.030596
0.04,0.036087,0.036086,0.035842,0.035844,0.035853,0.035828,0.034967
0.045,0.040633,0.040633,0.040322,0.040324,0.040334,0.040306,0.039338
0.05,0.045186,0.045184,0.044802,0.044805,0.044816,0.044785,0.043709
0.055,0.049748,0.049752,0.049282,0.049285,0.049297,0.049263,0.048079
0.06,0.054317,0.054318,0.053763,0.053765,0.053778,0.053741,0.05245
0.065,0.058894,0.058894,0.058243,0.058245,0.05826,0.05822,0.056821
0.07,0.063479,0.063471,0.062723,0.062725,0.062741,0.062698,0.061191
0.075,0.068072,0.068069,0.067203,0.067206,0.067222,0.067176,0.065562
0.08,0.072672,0.072668,0.071683,0.071686,0.071703,0.071654,0.069933
0.085,0.077281,0.077271,0.076164,0.076166,0.076185,0.076132,0.074303
0.09,0.081898,0.081889,0.080644,0.080646,0.080666,0.08061,0.078674
0.095,0.086522,0.086518,0.085124,0.085126,0.085147,0.085089,0.083044
0.1,0.091155,0.091141,0.089604,0.089606,0.089628,0.089567,0.087415
