0,0,0,0,0,0,0,0
0.005,0.0021342,0.0021261,0.0021342,0.0021263,0.0021342,0.0021263,0.0021342
0.01,0.0042684,0.0042522,0.0042684,0.0042526,0.0042684,0.0042526,0.0042684
0.015,0.0064027,0.0063784,0.0064027,0.0063788,0.0064027,0.0063788,0.0064027
0.02,0.0085369,0.0085045,0.0085369,0.0085051,0.0085369,0.0085051,0.0085369
0.025,0.010671,0.010631,0.010671,0.010631,0.010671,0.010631,0.010671
0.03,0.012805,0.012757,0.012805,0.012758,0.012805,0.012758,0.012805
0.035,0.01494,0.014883,0.01494,0.014884,0.01494,0.014884,0.01494
0.04,0.017074,0.017009,0.017074,0.01701,0.017074,0.01701,0.017074
0.045,0.019208,0.019135,0.019208,0.019137,0.019208,0.019137,0.019208
0.05,0.021342,0.021261,0.021342,0.021263,0.021342,0.021263,0.021342
0.055,0.023476,0.023387,0.023476,0.023389,0.023476,0.023389,0.023476
0.06,0.025611,0.025513,0.025611,0.025515,0.025611,0.025515,0.025611
0.065,0.027745,0.02764,0.027745,0.027642,0.027745,0.027642,0.027745
0.07,0.029879,0.029766,0.029879,0.029768,0.029879,0.029768,0.029879
0.075,0.032013,0.031892,0.032013,0.031894,0.032013,0.031894,0.032013
0.08,0.034147,0.034018,0.034147,0.03402,0.034147,0.03402,0.034147
0.085,0.036282,0.036144,0.036282,0.036147,0.036282,0.036147,0.036282
0.09,0.038416,0.03827,0.038416,0.038273,0.038416,0.038273,0.038416
0.095,0.04055,0.040396,0.04055,0.040399,0.04055,0.040399,0.04055
0.1,0.042684,0.042522,0.042684,0.042526,0.042684,0.042526,0.042684
