0,0,0,0,0,0,0,0
0.005,-4.434e-05,-9.7264e-05,-4.4549e-05,-7.4541e-05,-7.4541e-05,-4.1862e-05,-0.00023862
0.01,-8.8267e-05,-0.00019433,-8.9097e-05,-0.00014871,-0.00014871,-8.3668e-05,-0.00047606
0.015,-0.00013179,-0.00020075,-0.00013365,-0.00022251,-0.00022251,-0.00012542,-0.00071232
0.02,-0.0001749,-0.00028369,-0.00017819,-0.00029595,-0.00029595,-0.00016711,-0.00094741
0.025,-0.00021763,-0.00033954,-0.00022274,-0.00036903,-0.00036903,-0.00020875,-0.0011813
0.03,-0.00025996,-0.00043505,-0.00026729,-0.00044174,-0.00044174,-0.00025033,-0.0014141
0.035,-0.00030191,-0.00052355,-0.00031184,-0.0005141,-0.0005141,-0.00029186,-0.0016458
0.04,-0.00034348,-0.00058005,-0.00035639,-0.0005861,-0.0005861,-0.00033333,-0.0018762
0.045,-0.00038467,-0.00067474,-0.00040094,-0.00065775,-0.00065775,-0.00037475,-0.0021056
0.05,-0.0004255,-0.00073349,-0.00044549,-0.00072905,-0.00072905,-0.00041612,-0.0023339
0.055,-0.00046596,-0.00082721,-0.00049003,-0.00080001,-0.00080001,-0.00045743,-0.002561
0.06,-0.00050607,-0.00084629,-0.00053458,-0.00087062,-0.00087062,-0.00049869,-0.002787
0.065,-0.00054582,-0.00092585,-0.00057913,-0.00094088,-0.00094088,-0.0005399,-0.003012
0.07,-0.00058523,-0.00099165,-0.00062368,-0.0010108,-0.0010108,-0.00058106,-0.0032358
0.075,-0.00062429,-0.0010531,-0.00066823,-0.0010804,-0.0010804,-0.00062216,-0.0034586
0.08,-0.00066302,-0.001145,-0.00071278,-0.0011497,-0.0011497,-0.00066322,-0.0036803
0.085,-0.00070141,-0.0012164,-0.00075733,-0.0012186,-0.0012186,-0.00070422,-0.003901
0.09,-0.00073948,-0.0013074,-0.00080187,-0.0012872,-0.0012872,-0.00074517,-0.0041206
0.095,-0.00077722,-0.0013462,-0.00084642,-0.0013554,-0.0013554,-0.00078607,-0.0043391
0.1,-0.00081464,-0.0014368,-0.00089097,-0.0014234,-0.0014234,-0.00082693,-0.0045566
