-0.1,0.0071672,0.0081186,0.006796,0.0062732
-0.09,0.0064154,0.0072697,0.0061164,0.0057787
-0.08,0.0056718,0.0064293,0.0054368,0.0052522
-0.07,0.0049361,0.0055974,0.0047572,0.0046945
-0.06,0.0042083,0.0047738,0.0040776,0.0041069
-0.05,0.0034883,0.0039584,0.003398,0.0034901
-0.04,0.0027759,0.0031511,0.0027184,0.0028451
-0.03,0.002071,0.0023517,0.0020388,0.0021727
-0.02,0.0013734,0.0015601,0.0013592,0.0014739
-0.01,0.00068314,0.00077626,0.0006796,0.00074942
0,0,0,0,0
0.01,-0.0006761,-0.00076877,-0.0006796,-0.0007736
0.02,-0.0013453,-0.0015302,-0.0013592,-0.0015707
0.03,-0.0020076,-0.0022843,-0.0020388,-0.0023905
0.04,-0.0026633,-0.0030313,-0.0027184,-0.0032325
0.05,-0.0033123,-0.0037712,-0.003398,-0.004096
0.06,-0.0039548,-0.0045041,-0.0040776,-0.0049803
0.07,-0.0045909,-0.0052302,-0.0047572,-0.005885
0.08,-0.0052206,-0.0059495,-0.0054368,-0.0068094
0.09,-0.0058442,-0.0066621,-0.0061164,-0.007753
0.1,-0.0064615,-0.0073681,-0.006796,-0.0087152
