-0.1,0.020706,-0.0041603,0.019836,-0.0032426,-0.0032426,0.019176,-0.0027191
-0.08,0.016418,-0.0031502,0.015868,-0.0025438,-0.0025438,0.015325,-0.0021331
-0.06,0.012207,-0.0022087,0.011901,-0.0018715,-0.0018715,0.011482,-0.0015694
-0.04,0.0080683,-0.0013686,0.0079342,-0.0012244,-0.0012244,0.0076473,-0.0010267
-0.02,0.0040002,-0.00064383,0.0039671,-0.00060097,-0.00060097,0.0038201,-0.00050396
0,0,0,0,0,0,0,0
0.02,-0.0039348,0.00051431,-0.0039671,0.00057972,0.00057972,-0.0038134,0.00048613
0.04,-0.0078067,0.00098446,-0.0079342,0.0011393,0.0011393,-0.0076204,0.00095537
0.06,-0.011618,0.0013477,-0.011901,0.0016798,0.0016798,-0.011421,0.0014086
0.08,-0.015371,0.001677,-0.015868,0.0022021,0.0022021,-0.015216,0.0018466
0.1,-0.019067,0.0019006,-0.019836,0.0027071,0.0027071,-0.019006,0.0022701
