-0.1,-3.9429e-05,-1.8262e-05,-3.4051e-05,-1.7389e-05,-1.7389e-05,-3.4819e-05,-2.8996e-05
-0.08,-3.0608e-05,-1.4312e-05,-2.7241e-05,-1.3767e-05,-1.3767e-05,-2.7563e-05,-2.2955e-05
-0.06,-2.2284e-05,-1.0519e-05,-2.0431e-05,-1.0219e-05,-1.0219e-05,-2.0458e-05,-1.7039e-05
-0.04,-1.4427e-05,-6.8742e-06,-1.362e-05,-6.7428e-06,-6.7428e-06,-1.3498e-05,-1.1243e-05
-0.02,-7.0076e-06,-3.3703e-06,-6.8102e-06,-3.3374e-06,-3.3374e-06,-6.6804e-06,-5.5649e-06
0,0,0,0,0,0,0,0
0.02,6.6208e-06,3.2435e-06,6.8102e-06,3.2713e-06,3.2713e-06,6.5472e-06,5.4547e-06
0.04,1.2878e-05,6.3666e-06,1.362e-05,6.4784e-06,6.4784e-06,1.2965e-05,1.0802e-05
0.06,1.8794e-05,9.3754e-06,2.0431e-05,9.6233e-06,9.6233e-06,1.9257e-05,1.6046e-05
0.08,2.4388e-05,1.2276e-05,2.7241e-05,1.2708e-05,1.2708e-05,2.5427e-05,2.1189e-05
0.1,2.968e-05,1.5072e-05,3.4051e-05,1.5733e-05,1.5733e-05,3.1479e-05,2.6234e-05
