-0.1,-0.18052,-0.18051,-0.19848,-0.19847,-0.19848,-0.19849,-0.19849
-0.08,-0.14708,-0.14707,-0.15879,-0.15878,-0.15878,-0.15879,-0.15879
-0.06,-0.11238,-0.11237,-0.11909,-0.11908,-0.11908,-0.11909,-0.11909
-0.04,-0.076355,-0.076349,-0.079394,-0.079387,-0.079389,-0.079393,-0.079394
-0.02,-0.038922,-0.038919,-0.039697,-0.039693,-0.039694,-0.039696,-0.039697
0,0,0,0,0,0,0,0
0.02,0.040503,0.040499,0.039697,0.039692,0.039693,0.039695,0.039696
0.04,0.082684,0.082676,0.079394,0.079383,0.079385,0.07939,0.07939
0.06,0.12665,0.12664,0.11909,0.11907,0.11908,0.11908,0.11908
0.08,0.17252,0.1725,0.15879,0.15876,0.15876,0.15878,0.15878
0.1,0.22041,0.22039,0.19848,0.19845,0.19845,0.19847,0.19847
