-0.1,0.021079,0.019016,0.019975,0.018973,0.018973,0.02006,0.035869
-0.08,0.01668,0.015365,0.01598,0.015116,0.015116,0.015988,0.028579
-0.06,0.012375,0.011212,0.011985,0.011291,0.011291,0.011947,0.02135
-0.04,0.0081616,0.0069361,0.0079899,0.0074974,0.0074974,0.0079359,0.014178
-0.02,0.0040375,0.0034399,0.003995,0.003734,0.003734,0.0039539,0.0070616
0,0,0,0,0,0,0,0
0.02,-0.0039532,-0.0043129,-0.003995,-0.0037056,-0.0037056,-0.0039265,-0.0070088
0.04,-0.0078245,-0.0076553,-0.0079899,-0.0073836,-0.0073836,-0.0078265,-0.013966
0.06,-0.011616,-0.010952,-0.011985,-0.011035,-0.011035,-0.011701,-0.020874
0.08,-0.01533,-0.014731,-0.01598,-0.01466,-0.01466,-0.01555,-0.027734
0.1,-0.018968,-0.018048,-0.019975,-0.01826,-0.01826,-0.019375,-0.034546
