-0.1,-0.011501,-0.012014,-0.011501,-0.012014
-0.09,-0.010351,-0.010813,-0.010351,-0.010813
-0.08,-0.0092006,-0.0096112,-0.0092006,-0.0096112
-0.07,-0.0080505,-0.0084098,-0.0080505,-0.0084098
-0.06,-0.0069005,-0.0072084,-0.0069005,-0.0072084
-0.05,-0.0057504,-0.006007,-0.0057504,-0.006007
-0.04,-0.0046003,-0.0048056,-0.0046003,-0.0048056
-0.03,-0.0034502,-0.0036042,-0.0034502,-0.0036042
-0.02,-0.0023002,-0.0024028,-0.0023002,-0.0024028
-0.01,-0.0011501,-0.0012014,-0.0011501,-0.0012014
0,0,0,0,0
0.01,0.0011501,0.0012014,0.0011501,0.0012014
0.02,0.0023002,0.0024028,0.0023002,0.0024028
0.03,0.0034502,0.0036042,0.0034502,0.0036042
0.04,0.0046003,0.0048056,0.0046003,0.0048056
0.05,0.0057504,0.006007,0.0057504,0.006007
0.06,0.0069005,0.0072084,0.0069005,0.0072084
0.07,0.0080505,0.0084098,0.0080505,0.0084098
0.08,0.0092006,0.0096112,0.0092006,0.0096112
0.09,0.010351,0.010813,0.010351,0.010813
0.1,0.011501,0.012014,0.011501,0.012014
