-0.1,-0.006514,-0.0065945,-0.007007,-0.0070513,-0.0070513,-0.0068469,-0.006165
-0.08,-0.0052846,-0.0053521,-0.0056056,-0.0056579,-0.0056579,-0.0054916,-0.0049478
-0.06,-0.0040204,-0.0040725,-0.0042042,-0.0042566,-0.0042566,-0.0041297,-0.0037231
-0.04,-0.0027196,-0.0027566,-0.0028028,-0.0028468,-0.0028468,-0.0027607,-0.0024906
-0.02,-0.0013802,-0.0014011,-0.0014014,-0.0014281,-0.0014281,-0.0013843,-0.0012497
0,0,0,0,0,0,0,0
0.02,0.0014234,0.001441,0.0014014,0.0014381,0.0014381,0.0013926,0.0012591
0.04,0.0028925,0.0029335,0.0028028,0.0028869,0.0028869,0.0027942,0.0025281
0.06,0.0044102,0.0044756,0.0042042,0.004347,0.004347,0.0042051,0.0038076
0.08,0.0059794,0.0060691,0.0056056,0.0058191,0.0058191,0.0056261,0.0050984
0.1,0.0076033,0.0077187,0.007007,0.007304,0.007304,0.0070578,0.0064013
