-0.1,-0.086484,-0.086484,-0.086484,-0.086484
-0.09,-0.077836,-0.077836,-0.077836,-0.077836
-0.08,-0.069187,-0.069187,-0.069187,-0.069187
-0.07,-0.060539,-0.060539,-0.060539,-0.060539
-0.06,-0.05189,-0.05189,-0.05189,-0.05189
-0.05,-0.043242,-0.043242,-0.043242,-0.043242
-0.04,-0.034594,-0.034594,-0.034594,-0.034594
-0.03,-0.025945,-0.025945,-0.025945,-0.025945
-0.02,-0.017297,-0.017297,-0.017297,-0.017297
-0.01,-0.0086484,-0.0086484,-0.0086484,-0.0086484
0,0,0,0,0
0.01,0.0086484,0.0086484,0.0086484,0.0086484
0.02,0.017297,0.017297,0.017297,0.017297
0.03,0.025945,0.025945,0.025945,0.025945
0.04,0.034594,0.034594,0.034594,0.034594
0.05,0.043242,0.043242,0.043242,0.043242
0.06,0.05189,0.05189,0.05189,0.05189
0.07,0.060539,0.060539,0.060539,0.060539
0.08,0.069187,0.069187,0.069187,0.069187
0.09,0.077836,0.077836,0.077836,0.077836
0.1,0.086484,0.086484,0.086484,0.086484
