-0.1,-0.020661,-0.019954,-0.02104,-0.020283,-0.020283,-0.020998,-0.017776
-0.08,-0.016588,-0.016025,-0.016832,-0.016228,-0.016228,-0.0168,-0.014223
-0.06,-0.012486,-0.012055,-0.012624,-0.012173,-0.012173,-0.012601,-0.010668
-0.04,-0.0083545,-0.0080744,-0.0084159,-0.0081162,-0.0081162,-0.0084017,-0.0071132
-0.02,-0.0041926,-0.0040681,-0.0042079,-0.0040586,-0.0040586,-0.0042013,-0.0035571
0,0,0,0,0,0,0,0
0.02,0.0042235,0.0040475,0.0042079,0.0040597,0.0040597,0.0042021,0.0035581
0.04,0.0084782,0.0081649,0.0084159,0.0081205,0.0081205,0.0084052,0.0071172
0.06,0.012765,0.012304,0.012624,0.012182,0.012182,0.012609,0.010677
0.08,0.017083,0.016452,0.016832,0.016246,0.016246,0.016814,0.014238
0.1,0.021434,0.020621,0.02104,0.02031,0.02031,0.02102,0.017801
