-0.1,-0.0042905,-0.0048139,-0.0039966,-0.0049786
-0.09,-0.0038332,-0.0043001,-0.003597,-0.0044315
-0.08,-0.0033826,-0.0037939,-0.0031973,-0.0038963
-0.07,-0.0029385,-0.0032952,-0.0027976,-0.0033726
-0.06,-0.0025007,-0.0028037,-0.002398,-0.0028601
-0.05,-0.0020691,-0.0023195,-0.0019983,-0.0023583
-0.04,-0.0016437,-0.0018422,-0.0015986,-0.001867
-0.03,-0.0012241,-0.0013717,-0.001199,-0.0013858
-0.02,-0.00081042,-0.00090798,-0.00079932,-0.00091444
-0.01,-0.00040242,-0.00045078,-0.00039966,-0.0004526
0,0,0,0,0
0.01,0.00039695,0.0004445,0.00039966,0.00044364
0.02,0.00078853,0.00088286,0.00079932,0.00087858
0.03,0.0011749,0.0013152,0.001199,0.0013051
0.04,0.0015561,0.0017416,0.0015986,0.0017234
0.05,0.0019322,0.0021623,0.0019983,0.0021337
0.06,0.0023034,0.0025773,0.002398,0.0025363
0.07,0.0026698,0.0029867,0.0027976,0.0029313
0.08,0.0030314,0.0033907,0.0031973,0.0033191
0.09,0.0033884,0.0037894,0.003597,0.0036997
0.1,0.0037407,0.0041828,0.0039966,0.0040734
