-0.1,-0.069206,-0.10089,-0.064408,-0.10498
-0.09,-0.061824,-0.090101,-0.057967,-0.093441
-0.08,-0.054551,-0.079522,-0.051526,-0.082156
-0.07,-0.047384,-0.069053,-0.045085,-0.071113
-0.06,-0.040321,-0.058742,-0.038645,-0.060306
-0.05,-0.033359,-0.048613,-0.032204,-0.049726
-0.04,-0.026497,-0.038602,-0.025763,-0.039366
-0.03,-0.019732,-0.028727,-0.019322,-0.02922
-0.02,-0.013062,-0.019027,-0.012882,-0.019281
-0.01,-0.0064857,-0.0094233,-0.0064408,-0.0095433
0,0,0,0,0
0.01,0.0063965,0.0093061,0.0064408,0.0093544
0.02,0.012706,0.01853,0.012882,0.018525
0.03,0.018929,0.027573,0.019322,0.027518
0.04,0.025069,0.03651,0.025763,0.036338
0.05,0.031127,0.045351,0.032204,0.04499
0.06,0.037105,0.054031,0.038645,0.053479
0.07,0.043004,0.062627,0.045085,0.061809
0.08,0.048826,0.071138,0.051526,0.069984
0.09,0.054572,0.079418,0.057967,0.07801
0.1,0.060244,0.087702,0.064408,0.08589
