-0.1,-0.0030185,-0.0029948,-0.0030185,-0.0029942,-0.0030185,-0.0029942,-0.0030185
-0.08,-0.0024148,-0.0023959,-0.0024148,-0.0023953,-0.0024148,-0.0023953,-0.0024148
-0.06,-0.0018111,-0.0017969,-0.0018111,-0.0017965,-0.0018111,-0.0017965,-0.0018111
-0.04,-0.0012074,-0.0011979,-0.0012074,-0.0011977,-0.0012074,-0.0011977,-0.0012074
-0.02,-0.00060371,-0.00059897,-0.00060371,-0.00059883,-0.00060371,-0.00059883,-0.00060371
0,0,0,0,0,0,0,0
0.02,0.00060371,0.00059897,0.00060371,0.00059883,0.00060371,0.00059883,0.00060371
0.04,0.0012074,0.0011979,0.0012074,0.0011977,0.0012074,0.0011977,0.0012074
0.06,0.0018111,0.0017969,0.0018111,0.0017965,0.0018111,0.0017965,0.0018111
0.08,0.0024148,0.0023959,0.0024148,0.0023953,0.0024148,0.0023953,0.0024148
0.1,0.0030185,0.0029948,0.0030185,0.0029942,0.0030185,0.0029942,0.0030185
