-0.1,-0.00061641,-0.00021119,-0.00061641,-0.00021119
-0.09,-0.00055477,-0.00019007,-0.00055477,-0.00019007
-0.08,-0.00049313,-0.00016895,-0.00049313,-0.00016895
-0.07,-0.00043149,-0.00014783,-0.00043149,-0.00014783
-0.06,-0.00036984,-0.00012671,-0.00036984,-0.00012671
-0.05,-0.0003082,-0.0001056,-0.0003082,-0.0001056
-0.04,-0.00024656,-8.4477e-05,-0.00024656,-8.4477e-05
-0.03,-0.00018492,-6.3357e-05,-0.00018492,-6.3357e-05
-0.02,-0.00012328,-4.2238e-05,-0.00012328,-4.2238e-05
-0.01,-6.1641e-05,-2.1119e-05,-6.1641e-05,-2.1119e-05
0,0,0,0,0
0.01,6.1641e-05,2.1119e-05,6.1641e-05,2.1119e-05
0.02,0.00012328,4.2238e-05,0.00012328,4.2238e-05
0.03,0.00018492,6.3357e-05,0.00018492,6.3357e-05
0.04,0.00024656,8.4477e-05,0.00024656,8.4477e-05
0.05,0.0003082,0.0001056,0.0003082,0.0001056
0.06,0.00036984,0.00012671,0.00036984,0.00012671
0.07,0.00043149,0.00014783,0.00043149,0.00014783
0.08,0.00049313,0.00016895,0.00049313,0.00016895
0.09,0.00055477,0.00019007,0.00055477,0.00019007
0.1,0.00061641,0.00021119,0.00061641,0.00021119
