-0.1,-0.090032,-0.090021,-0.098989,-0.098983,-0.098983,-0.098997,-0.098995
-0.08,-0.073353,-0.073344,-0.079192,-0.079185,-0.079185,-0.079196,-0.079195
-0.06,-0.056048,-0.056041,-0.059394,-0.059387,-0.059387,-0.059396,-0.059395
-0.04,-0.03808,-0.038075,-0.039596,-0.039591,-0.039591,-0.039597,-0.039596
-0.02,-0.019412,-0.019409,-0.019798,-0.019795,-0.019795,-0.019798,-0.019797
0,0,0,0,0,0,0,0
0.02,0.0202,0.020197,0.019798,0.019794,0.019794,0.019797,0.019797
0.04,0.041237,0.041231,0.039596,0.039587,0.039587,0.039593,0.039592
0.06,0.063164,0.063154,0.059394,0.059378,0.059378,0.059389,0.059387
0.08,0.08604,0.086026,0.079192,0.079169,0.079169,0.079183,0.07918
0.1,0.10993,0.10991,0.098989,0.098958,0.098958,0.098977,0.098973
