-0.1,-0.1758,-0.17573,-0.1758,-0.17573,-0.1758,-0.17573,-0.1758
-0.08,-0.14064,-0.14059,-0.14064,-0.14059,-0.14064,-0.14059,-0.14064
-0.06,-0.10548,-0.10544,-0.10548,-0.10544,-0.10548,-0.10544,-0.10548
-0.04,-0.070321,-0.070293,-0.070321,-0.070293,-0.070321,-0.070293,-0.070321
-0.02,-0.03516,-0.035147,-0.03516,-0.035147,-0.03516,-0.035147,-0.03516
0,0,0,0,0,0,0,0
0.02,0.03516,0.035147,0.03516,0.035147,0.03516,0.035147,0.03516
0.04,0.070321,0.070293,0.070321,0.070293,0.070321,0.070293,0.070321
0.06,0.10548,0.10544,0.10548,0.10544,0.10548,0.10544,0.10548
0.08,0.14064,0.14059,0.14064,0.14059,0.14064,0.14059,0.14064
0.1,0.1758,0.17573,0.1758,0.17573,0.1758,0.17573,0.1758
