-0.1,-1.7312e-07,-1.4241e-08,-1.6129e-07,-1.11e-08,-1.11e-08,-1.5276e-07,-4.9563e-08
-0.08,-1.3652e-07,-1.0783e-08,-1.2903e-07,-8.7076e-09,-8.7076e-09,-1.2226e-07,-3.8881e-08
-0.06,-1.0094e-07,-7.5606e-09,-9.6775e-08,-6.4064e-09,-6.4064e-09,-9.1736e-08,-2.8606e-08
-0.04,-6.635e-08,-4.6849e-09,-6.4517e-08,-4.1912e-09,-4.1912e-09,-6.1183e-08,-1.8715e-08
-0.02,-3.2712e-08,-2.2039e-09,-3.2258e-08,-2.0572e-09,-2.0572e-09,-3.0603e-08,-9.1857e-09
0,0,0,0,0,0,0,0
0.02,3.1814e-08,1.7605e-09,3.2258e-08,1.9844e-09,1.9844e-09,3.0627e-08,8.8609e-09
0.04,6.2758e-08,3.3699e-09,6.4517e-08,3.8999e-09,3.8999e-09,6.1275e-08,1.7414e-08
0.06,9.2858e-08,4.6134e-09,9.6775e-08,5.75e-09,5.75e-09,9.1944e-08,2.5675e-08
0.08,1.2214e-07,5.7406e-09,1.2903e-07,7.5379e-09,7.5379e-09,1.2263e-07,3.3658e-08
0.1,1.5062e-07,6.5059e-09,1.6129e-07,9.2668e-09,9.2668e-09,1.5334e-07,4.1378e-08
