-0.1,-0.049624,-0.049427,-0.050533,-0.050321,-0.05048,-0.050325,-0.048924
-0.08,-0.039842,-0.039678,-0.040426,-0.040258,-0.040385,-0.040261,-0.03914
-0.06,-0.02999,-0.029881,-0.03032,-0.030194,-0.030289,-0.030196,-0.029355
-0.04,-0.020066,-0.01999,-0.020213,-0.02013,-0.020193,-0.020131,-0.019571
-0.02,-0.01007,-0.010052,-0.010107,-0.010065,-0.010097,-0.010066,-0.0097856
0,0,0,0,0,0,0,0
0.02,0.010144,0.010089,0.010107,0.010065,0.010097,0.010066,0.009786
0.04,0.020362,0.020274,0.020213,0.020131,0.020195,0.020132,0.019572
0.06,0.030657,0.030513,0.03032,0.030198,0.030293,0.030199,0.029359
0.08,0.041028,0.04084,0.040426,0.040264,0.040391,0.040266,0.039146
0.1,0.051476,0.05125,0.050533,0.050331,0.05049,0.050334,0.048934
