-0.1,0.057092,0.058832,0.05143,0.054294
-0.09,0.050826,0.052351,0.046287,0.048722
-0.08,0.044694,0.046014,0.041144,0.043185
-0.07,0.038691,0.039816,0.036001,0.037681
-0.06,0.032815,0.033754,0.030858,0.032209
-0.05,0.02706,0.027823,0.025715,0.026768
-0.04,0.021425,0.022019,0.020572,0.021358
-0.03,0.015904,0.016338,0.015429,0.015977
-0.02,0.010495,0.010777,0.010286,0.010624
-0.01,0.0051947,0.0053323,0.005143,0.0052986
0,0,0,0,0
0.01,-0.0050922,-0.005223,-0.005143,-0.0052727
0.02,-0.010085,-0.01034,-0.010286,-0.01052
0.03,-0.01498,-0.015354,-0.015429,-0.015743
0.04,-0.019782,-0.020267,-0.020572,-0.020943
0.05,-0.024492,-0.025084,-0.025715,-0.026119
0.06,-0.029112,-0.029805,-0.030858,-0.031274
0.07,-0.033646,-0.034435,-0.036001,-0.036406
0.08,-0.038096,-0.038976,-0.041144,-0.041517
0.09,-0.042463,-0.04343,-0.046287,-0.046608
0.1,-0.046751,-0.047799,-0.05143,-0.051678
