-0.1,-0.53234,-0.61007,-0.51909,-0.66008
-0.09,-0.47788,-0.54745,-0.46718,-0.58755
-0.08,-0.42369,-0.4852,-0.41527,-0.51659
-0.07,-0.36979,-0.42331,-0.36336,-0.44715
-0.06,-0.31616,-0.36179,-0.31146,-0.3792
-0.05,-0.2628,-0.30062,-0.25955,-0.31267
-0.04,-0.20971,-0.23981,-0.20764,-0.24753
-0.03,-0.15689,-0.17935,-0.15573,-0.18373
-0.02,-0.10433,-0.11923,-0.10382,-0.12124
-0.01,-0.052038,-0.059445,-0.051909,-0.060008
0,0,0,0,0
0.01,0.051782,0.059114,0.051909,0.058819
0.02,0.10331,0.1179,0.10382,0.11649
0.03,0.15459,0.17636,0.15573,0.17303
0.04,0.20562,0.2345,0.20764,0.22849
0.05,0.25641,0.29233,0.25955,0.28289
0.06,0.30695,0.34985,0.31146,0.33627
0.07,0.35725,0.40705,0.36336,0.38865
0.08,0.40732,0.46395,0.41527,0.44006
0.09,0.45715,0.52055,0.46718,0.49052
0.1,0.50674,0.57685,0.51909,0.54007
