-0.1,-0.099495,-0.099491,-0.099495,-0.099491,-0.099495,-0.099491,-0.099495
-0.08,-0.079596,-0.079593,-0.079596,-0.079593,-0.079596,-0.079593,-0.079596
-0.06,-0.059697,-0.059695,-0.059697,-0.059695,-0.059697,-0.059695,-0.059697
-0.04,-0.039798,-0.039796,-0.039798,-0.039796,-0.039798,-0.039796,-0.039798
-0.02,-0.019899,-0.019898,-0.019899,-0.019898,-0.019899,-0.019898,-0.019899
0,0,0,0,0,0,0,0
0.02,0.019899,0.019898,0.019899,0.019898,0.019899,0.019898,0.019899
0.04,0.039798,0.039796,0.039798,0.039796,0.039798,0.039796,0.039798
0.06,0.059697,0.059695,0.059697,0.059695,0.059697,0.059695,0.059697
0.08,0.079596,0.079593,0.079596,0.079593,0.079596,0.079593,0.079596
0.1,0.099495,0.099491,0.099495,0.099491,0.099495,0.099491,0.099495
