-0.1,-0.14699,-0.14698,-0.14699,-0.14698
-0.09,-0.13229,-0.13228,-0.13229,-0.13228
-0.08,-0.11759,-0.11758,-0.11759,-0.11758
-0.07,-0.10289,-0.10289,-0.10289,-0.10289
-0.06,-0.088194,-0.088188,-0.088194,-0.088188
-0.05,-0.073495,-0.07349,-0.073495,-0.07349
-0.04,-0.058796,-0.058792,-0.058796,-0.058792
-0.03,-0.044097,-0.044094,-0.044097,-0.044094
-0.02,-0.029398,-0.029396,-0.029398,-0.029396
-0.01,-0.014699,-0.014698,-0.014699,-0.014698
0,0,0,0,0
0.01,0.014699,0.014698,0.014699,0.014698
0.02,0.029398,0.029396,0.029398,0.029396
0.03,0.044097,0.044094,0.044097,0.044094
0.04,0.058796,0.058792,0.058796,0.058792
0.05,0.073495,0.07349,0.073495,0.07349
0.06,0.088194,0.088188,0.088194,0.088188
0.07,0.10289,0.10289,0.10289,0.10289
0.08,0.11759,0.11758,0.11759,0.11758
0.09,0.13229,0.13228,0.13229,0.13228
0.1,0.14699,0.14698,0.14699,0.14698
