-0.1,-3.0329e-05,-7.8406e-05,-1.475e-05,-6.0098e-05,-6.0098e-05,-1.3811e-05,-3.3509e-05
-0.08,-2.1623e-05,-5.7812e-05,-1.18e-05,-4.7146e-05,-4.7146e-05,-1.1383e-05,-2.6287e-05
-0.06,-1.4295e-05,-4.1073e-05,-8.8497e-06,-3.4686e-05,-3.4686e-05,-8.7779e-06,-1.934e-05
-0.04,-8.2848e-06,-2.4865e-05,-5.8998e-06,-2.2693e-05,-2.2693e-05,-6.0064e-06,-1.2653e-05
-0.02,-3.5377e-06,-1.2556e-05,-2.9499e-06,-1.1138e-05,-1.1138e-05,-3.0776e-06,-6.2104e-06
0,0,0,0,0,0,0,0
0.02,2.3785e-06,9.7089e-06,2.9499e-06,1.0744e-05,1.0744e-05,3.2185e-06,5.9908e-06
0.04,3.6454e-06,1.8054e-05,5.8998e-06,2.1115e-05,2.1115e-05,6.5707e-06,1.1773e-05
0.06,3.8461e-06,2.5444e-05,8.8497e-06,3.1132e-05,3.1132e-05,1.005e-05,1.7359e-05
0.08,3.0236e-06,3.1346e-05,1.18e-05,4.0813e-05,4.0813e-05,1.3649e-05,2.2756e-05
0.1,1.2186e-06,3.2949e-05,1.475e-05,5.0173e-05,5.0173e-05,1.7362e-05,2.7975e-05
