-0.1,-0.20558,-0.21654,-0.19722,-0.23126
-0.09,-0.18424,-0.19406,-0.1775,-0.20585
-0.08,-0.16308,-0.17177,-0.15777,-0.18099
-0.07,-0.14209,-0.14967,-0.13805,-0.15666
-0.06,-0.12129,-0.12776,-0.11833,-0.13285
-0.05,-0.10065,-0.10602,-0.098609,-0.10955
-0.04,-0.08019,-0.084468,-0.078887,-0.086724
-0.03,-0.059895,-0.06309,-0.059165,-0.064372
-0.02,-0.039766,-0.041888,-0.039443,-0.042477
-0.01,-0.019802,-0.020858,-0.019722,-0.021024
0,0,0,0,0
0.01,0.019642,0.02069,0.019722,0.020608
0.02,0.039126,0.041212,0.039443,0.040811
0.03,0.058454,0.06157,0.059165,0.060623
0.04,0.077627,0.081765,0.078887,0.080053
0.05,0.096648,0.1018,0.098609,0.099113
0.06,0.11552,0.12167,0.11833,0.11781
0.07,0.13424,0.14139,0.13805,0.13616
0.08,0.15282,0.16096,0.15777,0.15418
0.09,0.17125,0.18036,0.1775,0.17186
0.1,0.18953,0.19962,0.19722,0.18922
