-0.1,-0.321,-0.32099,-0.321,-0.32099
-0.09,-0.2889,-0.28889,-0.2889,-0.28889
-0.08,-0.2568,-0.25679,-0.2568,-0.25679
-0.07,-0.2247,-0.22469,-0.2247,-0.22469
-0.06,-0.1926,-0.1926,-0.1926,-0.1926
-0.05,-0.1605,-0.1605,-0.1605,-0.1605
-0.04,-0.1284,-0.1284,-0.1284,-0.1284
-0.03,-0.096301,-0.096298,-0.096301,-0.096298
-0.02,-0.064201,-0.064198,-0.064201,-0.064198
-0.01,-0.0321,-0.032099,-0.0321,-0.032099
0,0,0,0,0
0.01,0.0321,0.032099,0.0321,0.032099
0.02,0.064201,0.064198,0.064201,0.064198
0.03,0.096301,0.096298,0.096301,0.096298
0.04,0.1284,0.1284,0.1284,0.1284
0.05,0.1605,0.1605,0.1605,0.1605
0.06,0.1926,0.1926,0.1926,0.1926
0.07,0.2247,0.22469,0.2247,0.22469
0.08,0.2568,0.25679,0.2568,0.25679
0.09,0.2889,0.28889,0.2889,0.28889
0.1,0.321,0.32099,0.321,0.32099
