-0.1,0.082885,0.096677,0.078354,0.074662
-0.09,0.074167,0.086548,0.070519,0.068738
-0.08,0.065549,0.076526,0.062683,0.062441
-0.07,0.057029,0.066609,0.054848,0.055784
-0.06,0.048606,0.056796,0.047013,0.048778
-0.05,0.040277,0.047085,0.039177,0.041434
-0.04,0.032042,0.037474,0.031342,0.033762
-0.03,0.023898,0.027961,0.023506,0.025774
-0.02,0.015844,0.018546,0.015671,0.017478
-0.01,0.0078784,0.0092258,0.0078354,0.0088835
0,0,0,0,0
0.01,-0.0077929,-0.0091331,-0.0078354,-0.0091642
0.02,-0.015502,-0.018175,-0.015671,-0.018601
0.03,-0.023127,-0.027127,-0.023506,-0.028302
0.04,-0.030672,-0.03599,-0.031342,-0.03826
0.05,-0.038136,-0.044767,-0.039177,-0.048467
0.06,-0.045522,-0.053457,-0.047013,-0.058917
0.07,-0.052829,-0.062062,-0.054848,-0.069602
0.08,-0.060061,-0.070585,-0.062683,-0.080517
0.09,-0.067217,-0.079024,-0.070519,-0.091654
0.1,-0.074299,-0.087383,-0.078354,-0.10301
