-0.1,-0.0031889,-0.0031889,-0.0031889,-0.0031889
-0.09,-0.00287,-0.00287,-0.00287,-0.00287
-0.08,-0.0025511,-0.0025511,-0.0025511,-0.0025511
-0.07,-0.0022322,-0.0022322,-0.0022322,-0.0022322
-0.06,-0.0019133,-0.0019133,-0.0019133,-0.0019133
-0.05,-0.0015944,-0.0015944,-0.0015944,-0.0015944
-0.04,-0.0012755,-0.0012755,-0.0012755,-0.0012755
-0.03,-0.00095666,-0.00095666,-0.00095666,-0.00095666
-0.02,-0.00063777,-0.00063777,-0.00063777,-0.00063777
-0.01,-0.00031889,-0.00031889,-0.00031889,-0.00031889
0,0,0,0,0
0.01,0.00031889,0.00031889,0.00031889,0.00031889
0.02,0.00063777,0.00063777,0.00063777,0.00063777
0.03,0.00095666,0.00095666,0.00095666,0.00095666
0.04,0.0012755,0.0012755,0.0012755,0.0012755
0.05,0.0015944,0.0015944,0.0015944,0.0015944
0.06,0.0019133,0.0019133,0.0019133,0.0019133
0.07,0.0022322,0.0022322,0.0022322,0.0022322
0.08,0.0025511,0.0025511,0.0025511,0.0025511
0.09,0.00287,0.00287,0.00287,0.00287
0.1,0.0031889,0.0031889,0.0031889,0.0031889
