-0.1,-0.0050727,-0.0024991,-0.0050727,-0.0024991
-0.09,-0.0045654,-0.0022492,-0.0045654,-0.0022492
-0.08,-0.0040581,-0.0019993,-0.0040581,-0.0019993
-0.07,-0.0035509,-0.0017494,-0.0035509,-0.0017494
-0.06,-0.0030436,-0.0014995,-0.0030436,-0.0014995
-0.05,-0.0025363,-0.0012496,-0.0025363,-0.0012496
-0.04,-0.0020291,-0.00099965,-0.0020291,-0.00099965
-0.03,-0.0015218,-0.00074973,-0.0015218,-0.00074973
-0.02,-0.0010145,-0.00049982,-0.0010145,-0.00049982
-0.01,-0.00050727,-0.00024991,-0.00050727,-0.00024991
0,0,0,0,0
0.01,0.00050727,0.00024991,0.00050727,0.00024991
0.02,0.0010145,0.00049982,0.0010145,0.00049982
0.03,0.0015218,0.00074973,0.0015218,0.00074973
0.04,0.0020291,0.00099965,0.0020291,0.00099965
0.05,0.0025363,0.0012496,0.0025363,0.0012496
0.06,0.0030436,0.0014995,0.0030436,0.0014995
0.07,0.0035509,0.0017494,0.0035509,0.0017494
0.08,0.0040581,0.0019993,0.0040581,0.0019993
0.09,0.0045654,0.0022492,0.0045654,0.0022492
0.1,0.0050727,0.0024991,0.0050727,0.0024991
