-0.1,-0.019181,-0.022565,-0.01786,-0.023369
-0.09,-0.017136,-0.02016,-0.016074,-0.020801
-0.08,-0.015121,-0.017789,-0.014288,-0.018289
-0.07,-0.013135,-0.015451,-0.012502,-0.015831
-0.06,-0.011177,-0.013152,-0.010716,-0.013425
-0.05,-0.0092481,-0.010881,-0.0089298,-0.011069
-0.04,-0.0073461,-0.0086424,-0.0071439,-0.0087633
-0.03,-0.0054709,-0.0064386,-0.0053579,-0.0065047
-0.02,-0.0036218,-0.0042625,-0.0035719,-0.0042922
-0.01,-0.0017983,-0.0021239,-0.001786,-0.0021244
0,0,0,0,0
0.01,0.0017738,0.0020794,0.001786,0.0020824
0.02,0.0035235,0.004139,0.0035719,0.0041239
0.03,0.0052496,0.0061785,0.0053579,0.0061258
0.04,0.0069526,0.0081769,0.0071439,0.0080892
0.05,0.008633,0.010156,0.0089298,0.010015
0.06,0.010291,0.01211,0.010716,0.011905
0.07,0.011928,0.014025,0.012502,0.013759
0.08,0.013543,0.015931,0.014288,0.015579
0.09,0.015137,0.0178,0.016074,0.017366
0.1,0.016711,0.019652,0.01786,0.01912
