-0.1,-0.030694,-0.049372,-0.03045,-0.053635,-0.053635,-0.035471,-0.053299
-0.08,-0.024514,-0.03934,-0.02436,-0.042075,-0.042075,-0.027711,-0.041812
-0.06,-0.018355,-0.029393,-0.01827,-0.030956,-0.030956,-0.020303,-0.030762
-0.04,-0.012217,-0.019523,-0.01218,-0.020252,-0.020252,-0.013227,-0.020125
-0.02,-0.0060992,-0.0097232,-0.0060899,-0.0099404,-0.0099404,-0.0064653,-0.0098782
0,0,0,0,0,0,0,0
0.02,0.0060809,0.0096497,0.0060899,0.0095889,0.0095889,0.0061842,0.0095289
0.04,0.012144,0.01923,0.01218,0.018845,0.018845,0.012102,0.018727
0.06,0.018191,0.028741,0.01827,0.027784,0.027784,0.017767,0.02761
0.08,0.024221,0.038185,0.02436,0.036423,0.036423,0.023192,0.036196
0.1,0.030235,0.047568,0.03045,0.044777,0.044777,0.028389,0.044497
