-0.1,-0.14869,-0.19329,-0.15074,-0.21588
-0.09,-0.13402,-0.17396,-0.13567,-0.19216
-0.08,-0.1193,-0.15463,-0.12059,-0.16895
-0.07,-0.10454,-0.13531,-0.10552,-0.14624
-0.06,-0.089733,-0.11598,-0.090446,-0.12402
-0.05,-0.07488,-0.096647,-0.075372,-0.10226
-0.04,-0.059986,-0.077317,-0.060297,-0.080956
-0.03,-0.045049,-0.057988,-0.045223,-0.060091
-0.02,-0.030072,-0.038659,-0.030149,-0.039652
-0.01,-0.015055,-0.019329,-0.015074,-0.019626
0,0,0,0,0
0.01,0.015093,0.019329,0.015074,0.019237
0.02,0.030223,0.038659,0.030149,0.038097
0.03,0.045389,0.057988,0.045223,0.05659
0.04,0.06059,0.077317,0.060297,0.074728
0.05,0.075825,0.096647,0.075372,0.092521
0.06,0.091094,0.11598,0.090446,0.10998
0.07,0.1064,0.13531,0.10552,0.12711
0.08,0.12173,0.15463,0.12059,0.14392
0.09,0.13709,0.17396,0.13567,0.16043
0.1,0.15249,0.19329,0.15074,0.17663
