-0.1,-0.032,-0.036996,-0.029877,-0.038283
-0.09,-0.028596,-0.033054,-0.026889,-0.034076
-0.08,-0.02524,-0.029167,-0.023901,-0.02996
-0.07,-0.021932,-0.025333,-0.020914,-0.025933
-0.06,-0.018669,-0.021565,-0.017926,-0.021992
-0.05,-0.01545,-0.017841,-0.014938,-0.018134
-0.04,-0.012276,-0.01417,-0.011951,-0.014356
-0.03,-0.0091448,-0.010557,-0.008963,-0.010656
-0.02,-0.0060556,-0.006989,-0.0059753,-0.0070315
-0.01,-0.0030076,-0.0034841,-0.0029877,-0.0034802
0,0,0,0,0
0.01,0.002968,0.0034078,0.0029877,0.0034113
0.02,0.0058972,0.006785,0.0059753,0.0067557
0.03,0.0087884,0.010131,0.008963,0.010035
0.04,0.011642,0.013406,0.011951,0.013252
0.05,0.01446,0.016651,0.014938,0.016407
0.06,0.017241,0.019856,0.017926,0.019502
0.07,0.019988,0.022993,0.020914,0.02254
0.08,0.0227,0.02612,0.023901,0.025522
0.09,0.025378,0.029183,0.026889,0.028449
0.1,0.028023,0.03222,0.029877,0.031322
