-0.1,0.007636,0.0079879,0.0064647,0.0071213
-0.09,0.0067554,0.0070682,0.0058182,0.006376
-0.08,0.0059033,0.0061777,0.0051718,0.0056386
-0.07,0.0050787,0.0053155,0.0045253,0.004909
-0.06,0.0042805,0.0044807,0.0038788,0.004187
-0.05,0.003508,0.0036724,0.0032323,0.0034722
-0.04,0.0027602,0.0028898,0.0025859,0.0027645
-0.03,0.0020363,0.0021321,0.0019394,0.0020636
-0.02,0.0013355,0.0013984,0.0012929,0.0013694
-0.01,0.00065699,0.00068792,0.00064647,0.00068157
0,0,0,0,0
0.01,-0.00063618,-0.00066611,-0.00064647,-0.00067552
0.02,-0.0012523,-0.0013111,-0.0012929,-0.0013452
0.03,-0.0018489,-0.0019357,-0.0019394,-0.0020091
0.04,-0.0024268,-0.0025405,-0.0025859,-0.0026675
0.05,-0.0029865,-0.0031261,-0.0032323,-0.0033205
0.06,-0.0035286,-0.0036933,-0.0038788,-0.0039683
0.07,-0.0040538,-0.0042424,-0.0045253,-0.004611
0.08,-0.0045626,-0.0047743,-0.0051718,-0.0052488
0.09,-0.0050556,-0.0052893,-0.0058182,-0.0058818
0.1,-0.0055332,-0.005788,-0.0064647,-0.0065101
