-0.1,-0.05282,-0.059203,-0.05282,-0.059203
-0.09,-0.047538,-0.053283,-0.047538,-0.053283
-0.08,-0.042256,-0.047362,-0.042256,-0.047362
-0.07,-0.036974,-0.041442,-0.036974,-0.041442
-0.06,-0.031692,-0.035522,-0.031692,-0.035522
-0.05,-0.02641,-0.029601,-0.02641,-0.029601
-0.04,-0.021128,-0.023681,-0.021128,-0.023681
-0.03,-0.015846,-0.017761,-0.015846,-0.017761
-0.02,-0.010564,-0.011841,-0.010564,-0.011841
-0.01,-0.005282,-0.0059203,-0.005282,-0.0059203
0,0,0,0,0
0.01,0.005282,0.0059203,0.005282,0.0059203
0.02,0.010564,0.011841,0.010564,0.011841
0.03,0.015846,0.017761,0.015846,0.017761
0.04,0.021128,0.023681,0.021128,0.023681
0.05,0.02641,0.029601,0.02641,0.029601
0.06,0.031692,0.035522,0.031692,0.035522
0.07,0.036974,0.041442,0.036974,0.041442
0.08,0.042256,0.047362,0.042256,0.047362
0.09,0.047538,0.053283,0.047538,0.053283
0.1,0.05282,0.059203,0.05282,0.059203
