-0.1,-0.011005,-0.011109,-0.010293,-0.011473
-0.09,-0.0098363,-0.0099233,-0.0092633,-0.010213
-0.08,-0.0086836,-0.0087552,-0.008234,-0.0089792
-0.07,-0.0075466,-0.0076043,-0.0072048,-0.0077723
-0.06,-0.0064249,-0.0064702,-0.0061755,-0.0065911
-0.05,-0.0053183,-0.0053526,-0.0051463,-0.0054348
-0.04,-0.0042264,-0.0042512,-0.004117,-0.0043025
-0.03,-0.0031489,-0.0031655,-0.0030878,-0.0031936
-0.02,-0.0020855,-0.0020954,-0.0020585,-0.0021074
-0.01,-0.001036,-0.0010403,-0.0010293,-0.001043
0,0,0,0,0
0.01,0.0010226,0.0010258,0.0010293,0.0010224
0.02,0.0020322,0.0020374,0.0020585,0.0020247
0.03,0.003029,0.0030351,0.0030878,0.0030076
0.04,0.0040133,0.0040191,0.004117,0.0039716
0.05,0.0049852,0.0049899,0.0051463,0.0049172
0.06,0.0059451,0.0059475,0.0061755,0.0058449
0.07,0.0068931,0.0068924,0.0072048,0.0067554
0.08,0.0078295,0.0078247,0.008234,0.0076489
0.09,0.0087545,0.0087447,0.0092633,0.0085261
0.1,0.0096683,0.0096526,0.010293,0.0093873
