-0.1,0.08521,0.086326,0.076824,0.07825
-0.09,0.075867,0.076822,0.069141,0.070352
-0.08,0.066721,0.067527,0.061459,0.062471
-0.07,0.057766,0.058436,0.053777,0.054608
-0.06,0.048997,0.049542,0.046094,0.046761
-0.05,0.040408,0.04084,0.038412,0.038931
-0.04,0.031995,0.032323,0.030729,0.031115
-0.03,0.023752,0.023985,0.023047,0.023315
-0.02,0.015675,0.015823,0.015365,0.015529
-0.01,0.0077593,0.0078291,0.0076824,0.0077579
0,0,0,0,0
0.01,-0.0076069,-0.0076696,-0.0076824,-0.0077446
0.02,-0.015066,-0.015184,-0.015365,-0.015476
0.03,-0.02238,-0.022549,-0.023047,-0.023195
0.04,-0.029554,-0.029767,-0.030729,-0.030902
0.05,-0.036591,-0.036843,-0.038412,-0.038598
0.06,-0.043496,-0.043781,-0.046094,-0.046281
0.07,-0.050271,-0.050586,-0.053777,-0.053954
0.08,-0.05692,-0.057259,-0.061459,-0.061616
0.09,-0.063446,-0.063807,-0.069141,-0.069267
0.1,-0.069852,-0.070231,-0.076824,-0.076908
