-0.1,-0.0021247,-0.0021248,-0.0021247,-0.0021248
-0.09,-0.0019123,-0.0019123,-0.0019123,-0.0019123
-0.08,-0.0016998,-0.0016999,-0.0016998,-0.0016999
-0.07,-0.0014873,-0.0014874,-0.0014873,-0.0014874
-0.06,-0.0012748,-0.0012749,-0.0012748,-0.0012749
-0.05,-0.0010624,-0.0010624,-0.0010624,-0.0010624
-0.04,-0.0008499,-0.00084993,-0.0008499,-0.00084993
-0.03,-0.00063742,-0.00063745,-0.00063742,-0.00063745
-0.02,-0.00042495,-0.00042497,-0.00042495,-0.00042497
-0.01,-0.00021247,-0.00021248,-0.00021247,-0.00021248
0,0,0,0,0
0.01,0.00021247,0.00021248,0.00021247,0.00021248
0.02,0.00042495,0.00042497,0.00042495,0.00042497
0.03,0.00063742,0.00063745,0.00063742,0.00063745
0.04,0.0008499,0.00084993,0.0008499,0.00084993
0.05,0.0010624,0.0010624,0.0010624,0.0010624
0.06,0.0012748,0.0012749,0.0012748,0.0012749
0.07,0.0014873,0.0014874,0.0014873,0.0014874
0.08,0.0016998,0.0016999,0.0016998,0.0016999
0.09,0.0019123,0.0019123,0.0019123,0.0019123
0.1,0.0021247,0.0021248,0.0021247,0.0021248
